Thesis project provisory header
IAGA CODE VSS
Latitude -22.4
Longitude -43.65
Elevation 457.0
Data denoise: No
External field reduction: No
CHAOS model correction: Yes

Date	VSSX	VSSY	VSSZ
2015-04-15 11:59:30	16897.984	-6996.999	-14443.201
2015-04-16 11:59:30	16891.567	-6997.497	-14445.174
2015-04-17 11:59:30	16891.708	-6994.256	-14445.909
2015-04-18 11:59:30	16891.049	-6995.106	-14444.416
2015-04-19 11:59:30	16893.575	-7000.434	-14443.415
2015-04-20 11:59:30	16899.502	-6999.784	-14442.782
2015-04-21 11:59:30	16892.594	-6994.841	-14447.042
2015-04-22 11:59:30	16896.498	-6996.697	-14446.183
2015-04-23 11:59:30	16894.328	-6997.696	-14447.342
2015-04-24 11:59:30	16894.867	-6997.697	-14444.744
2015-04-25 11:59:30	16898.334	-6994.552	-14446.044
2015-04-26 11:59:30	16894.697	-6995.12	-14447.255
2015-04-27 11:59:30	16895.124	-6994.808	-14447.315
2015-04-28 11:59:30	16896.772	-6992.74	-14444.373
2015-04-29 11:59:30	16890.519	-6993.749	-14444.727
2015-04-30 11:59:30	16891.209	-6994.931	-14443.839
2015-05-01 11:59:30	16891.254	-6997.025	-14447.665
2015-05-02 11:59:30	16892.965	-6995.191	-14449.057
2015-05-03 11:59:30	16892.147	-6995.672	-14448.365
2015-05-04 11:59:30	16891.54	-6992.324	-14449.434
2015-05-05 11:59:30	16892.078	-6995.409	-14447.647
2015-05-06 11:59:30	16898.996	-6990.566	-14451.634
2015-05-07 11:59:30	16891.241	-6995.496	-14449.475
2015-05-08 11:59:30	16893.692	-6997.215	-14451.808
2015-05-09 11:59:30	16890.19	-6993.569	-14447.732
2015-05-10 11:59:30	16892.038	-6992.471	-14448.789
2015-05-11 11:59:30	16888.914	-6994.28	-14452.463
2015-05-12 11:59:30	16898.746	-6996.943	-14450.003
2015-05-13 11:59:30	16884.296	-6995.479	-14449.888
2015-05-14 11:59:30	16886.962	-6995.073	-14451.745
2015-05-15 11:59:30	16886.053	-6995.558	-14451.02
2015-05-16 11:59:30	16888.982	-6995.277	-14448.961
2015-05-17 11:59:30	16889.056	-6998.158	-14450.224
2015-05-18 11:59:30	16885.78	-6992.985	-14452.578
2015-05-19 11:59:30	16887.892	-6996.854	-14454.359
2015-05-20 11:59:30	16885.765	-6994.307	-14452.536
2015-05-21 11:59:30	16888.619	-6995.431	-14454.393
2015-05-22 11:59:30	16887.399	-6997.84	-14457.944
2015-05-23 11:59:30	16884.753	-6994.1	-14452.634
2015-05-24 11:59:30	16881.954	-6997.316	-14455.619
2015-05-25 11:59:30	16885.2	-6993.336	-14453.487
2015-05-26 11:59:30	16890.503	-6992.293	-14453.149
2015-05-27 11:59:30	16881.923	-6997.609	-14456.612
2015-05-28 11:59:30	16887.546	-6997.371	-14456.113
2015-05-29 11:59:30	16882.653	-6994.618	-14455.835
2015-05-30 11:59:30	16883.302	-6995.009	-14456.639
2015-05-31 11:59:30	16882.477	-6995.95	-14455.105
2015-06-01 11:59:30	16884.084	-6994.302	-14455.777
2015-06-02 11:59:30	16885.185	-6994.969	-14457.814
2015-06-03 11:59:30	16883.626	-6995.689	-14457.04
2015-06-04 11:59:30	16885.974	-6996.516	-14458.616
2015-06-05 11:59:30	16882.996	-6994.172	-14454.057
2015-06-06 11:59:30	16887.503	-6998.377	-14453.536
2015-06-07 11:59:30	16887.269	-6996.235	-14455.723
2015-06-08 11:59:30	16886.071	-6994.312	-14462.502
2015-06-09 11:59:30	16883.066	-6998.538	-14458.66
2015-06-10 11:59:30	16878.691	-6993.585	-14461.571
2015-06-11 11:59:30	16881.824	-6993.916	-14457.78
2015-06-12 11:59:30	16882.636	-6993.13	-14459.604
2015-06-13 11:59:30	16879.412	-6996.092	-14460.539
2015-06-14 11:59:30	16883.321	-6999.406	-14460.485
2015-06-15 11:59:30	16881.633	-6993.372	-14461.948
2015-06-16 11:59:30	16882.562	-6995.244	-14461.558
2015-06-17 11:59:30	16881.601	-6996.921	99999.0
2015-06-18 11:59:30	16880.881	-6995.217	-14462.53
2015-06-19 11:59:30	16881.217	-6995.609	-14460.198
2015-06-20 11:59:30	16877.08	-6992.726	-14461.981
2015-06-21 11:59:30	16880.464	-6998.458	-14462.139
2015-06-22 11:59:30	16873.328	-6995.708	-14466.313
2015-06-23 11:59:30	16884.391	-7000.904	-14461.443
2015-06-24 11:59:30	16879.268	-6993.261	-14462.977
2015-06-25 11:59:30	16876.621	-6990.578	-14463.372
2015-06-26 11:59:30	16877.781	-6990.23	-14462.323
2015-06-27 11:59:30	16877.763	-6994.316	-14464.162
2015-06-28 11:59:30	16874.173	-6994.497	-14463.592
2015-06-29 11:59:30	16876.216	-6988.177	-14463.434
2015-06-30 11:59:30	16876.177	-6993.099	-14463.06
2015-07-01 11:59:30	16873.352	-6993.11	-14462.933
2015-07-02 11:59:30	16873.72	-6993.512	-14465.467
2015-07-03 11:59:30	16872.527	-6992.356	-14467.411
2015-07-04 11:59:30	16872.364	-6990.233	-14467.332
2015-07-05 11:59:30	16876.217	-6993.932	-14465.191
2015-07-06 11:59:30	16874.11	-6991.63	-14467.245
2015-07-07 11:59:30	16874.573	-6992.292	-14467.476
2015-07-08 11:59:30	16874.466	-6992.788	-14469.611
2015-07-09 11:59:30	16874.582	-6987.583	-14467.417
2015-07-10 11:59:30	16874.865	-6994.023	-14467.368
2015-07-11 11:59:30	16872.482	-6992.546	-14468.979
2015-07-12 11:59:30	16870.12	-6992.759	-14468.368
2015-07-13 11:59:30	16870.992	-6999.95	-14469.401
2015-07-14 11:59:30	16875.96	-6991.998	-14469.606
2015-07-15 11:59:30	16872.295	-6992.326	-14470.508
2015-07-16 11:59:30	16872.579	-6993.729	-14471.417
2015-07-17 11:59:30	16869.472	-6991.723	-14471.999
2015-07-18 11:59:30	16871.037	-6992.716	-14473.074
2015-07-19 11:59:30	16872.105	-6992.069	-14472.19
2015-07-20 11:59:30	16874.447	-6992.934	-14470.408
2015-07-21 11:59:30	16874.07	-6994.838	-14470.914
2015-07-22 11:59:30	16874.188	-6993.464	-14472.676
2015-07-23 11:59:30	16873.61	-6997.813	-14474.564
2015-07-24 11:59:30	16869.671	-6991.493	-14471.331
2015-07-25 11:59:30	16870.452	-6992.461	-14475.605
2015-07-26 11:59:30	16873.694	-6994.459	-14471.948
2015-07-27 11:59:30	16873.925	-6990.554	-14472.996
2015-07-28 11:59:30	16870.453	-6992.168	-14475.106
2015-07-29 11:59:30	16869.755	-6989.572	-14476.668
2015-07-30 11:59:30	16867.93	-6996.988	-14475.988
2015-07-31 11:59:30	16871.547	-6992.77	-14476.929
2015-08-01 11:59:30	16870.412	-6994.719	-14476.684
2015-08-02 11:59:30	16873.563	-6994.286	-14479.808
2015-08-03 11:59:30	16872.262	-6991.325	-14479.513
2015-08-04 11:59:30	16869.475	-6991.25	-14476.394
2015-08-05 11:59:30	16869.354	-6991.656	-14477.0
2015-08-06 11:59:30	16865.045	-6990.286	-14478.446
2015-08-07 11:59:30	16870.767	-6994.083	-14476.741
2015-08-08 11:59:30	16868.661	-6991.981	-14480.328
2015-08-09 11:59:30	16868.063	-6990.371	-14479.356
2015-08-10 11:59:30	16870.175	-6995.455	-14482.332
2015-08-11 11:59:30	16868.825	-6994.934	-14478.79
2015-08-12 11:59:30	16868.917	-6992.698	-14480.988
2015-08-13 11:59:30	16869.781	-6990.461	-14482.592
2015-08-14 11:59:30	16867.315	-6992.188	-14478.615
2015-08-15 11:59:30	16869.142	-6992.587	-14486.933
2015-08-16 11:59:30	16864.047	-6997.702	-14482.234
2015-08-17 11:59:30	16863.344	-6990.729	-14482.967
2015-08-18 11:59:30	16866.549	-6988.776	-14481.872
2015-08-19 11:59:30	16866.586	-6993.641	-14479.999
2015-08-20 11:59:30	16864.081	-6988.785	-14479.459
2015-08-21 11:59:30	16865.936	-6991.964	-14480.987
2015-08-22 11:59:30	16869.947	-6990.688	-14483.117
2015-08-23 11:59:30	16869.427	-6989.866	-14484.058
2015-08-24 11:59:30	16866.344	-6991.452	-14483.024
2015-08-25 11:59:30	16864.924	-6991.391	-14482.537
2015-08-26 11:59:30	16868.083	-6992.925	-14488.198
2015-08-27 11:59:30	16859.014	-6993.263	-14485.937
2015-08-28 11:59:30	16872.655	-6988.258	-14487.132
2015-08-29 11:59:30	16862.809	-6989.558	-14483.503
2015-08-30 11:59:30	16863.933	-6990.172	-14485.947
2015-08-31 11:59:30	16864.756	-6997.423	-14486.355
2015-09-01 11:59:30	16867.823	-6993.13	-14488.172
2015-09-02 11:59:30	16864.933	-6992.479	-14488.511
2015-09-03 11:59:30	16866.402	-6994.18	-14490.908
2015-09-04 11:59:30	16864.501	-6989.906	-14489.094
2015-09-05 11:59:30	16864.667	-6990.883	-14487.531
2015-09-06 11:59:30	16859.366	-6994.83	-14488.621
2015-09-07 11:59:30	16851.885	-6986.709	-14489.949
2015-09-08 11:59:30	16868.94	-6992.239	-14489.176
2015-09-09 11:59:30	16859.399	-6992.762	-14490.259
2015-09-10 11:59:30	16870.591	-6989.901	-14489.751
2015-09-11 11:59:30	16863.031	-6988.593	-14492.192
2015-09-12 11:59:30	16860.212	-6993.286	-14492.805
2015-09-13 11:59:30	16854.957	-6995.395	-14493.591
2015-09-14 11:59:30	16857.394	-6990.478	-14488.464
2015-09-15 11:59:30	16863.694	-6990.463	-14492.133
2015-09-16 11:59:30	16862.282	-6991.815	-14492.525
2015-09-17 11:59:30	16864.733	-6993.112	-14491.581
2015-09-18 11:59:30	16863.507	-6990.689	-14497.11
2015-09-19 11:59:30	16863.673	-6992.843	-14494.352
2015-09-20 11:59:30	16862.4	-6992.043	-14491.162
2015-09-21 11:59:30	16863.759	-6989.534	-14492.601
2015-09-22 11:59:30	16857.344	-6988.535	-14491.075
2015-09-23 11:59:30	16858.243	-6987.305	-14495.489
2015-09-24 11:59:30	16858.579	-6991.483	-14494.464
2015-09-25 11:59:30	16856.124	-6990.772	-14490.013
2015-09-26 11:59:30	16853.317	-6993.085	-14494.294
2015-09-27 11:59:30	16859.053	-6990.456	-14491.062
2015-09-28 11:59:30	16858.664	-6989.098	-14487.975
2015-09-29 11:59:30	16859.565	-6992.072	-14491.144
2015-09-30 11:59:30	16855.46	-6992.726	-14498.317
2015-10-01 11:59:30	16857.871	-6992.313	-14498.998
2015-10-02 11:59:30	16862.532	-6992.246	-14498.49
2015-10-03 11:59:30	16858.755	-6990.102	-14490.941
2015-10-04 11:59:30	16853.958	-6991.913	-14494.503
2015-10-05 11:59:30	16860.543	-6991.096	-14496.028
2015-10-06 11:59:30	16857.957	-6987.348	-14496.236
2015-10-07 11:59:30	16858.667	-6990.447	-14501.479
2015-10-08 11:59:30	16845.568	-6987.864	-14497.856
2015-10-09 11:59:30	16849.435	-6991.161	-14500.704
2015-10-10 11:59:30	16850.87	-6989.975	-14498.888
2015-10-11 11:59:30	16851.434	-6991.313	-14497.925
2015-10-12 11:59:30	16855.491	-6986.437	-14499.364
2015-10-13 11:59:30	16856.229	-6988.263	-14504.664
2015-10-14 11:59:30	16857.443	-6993.144	-14498.988
2015-10-15 11:59:30	16855.832	-6987.548	-14501.865
2015-10-16 11:59:30	16858.51	-6993.728	-14497.27
2015-10-17 11:59:30	16863.558	-6990.576	-14502.079
2015-10-18 11:59:30	16855.697	-6993.378	-14498.838
2015-10-19 11:59:30	99999.0	99999.0	99999.0
2015-10-20 11:59:30	99999.0	99999.0	99999.0
2015-10-21 11:59:30	99999.0	99999.0	99999.0
2015-10-22 11:59:30	99999.0	99999.0	99999.0
2015-10-23 11:59:30	99999.0	99999.0	99999.0
2015-10-24 11:59:30	16852.041	-6991.584	-14502.709
2015-10-25 11:59:30	16854.451	-6991.383	-14504.12
2015-10-26 11:59:30	16858.26	-6991.654	-14501.691
2015-10-27 11:59:30	16855.529	-6990.225	-14503.96
2015-10-28 11:59:30	16851.189	-6992.923	-14504.166
2015-10-29 11:59:30	16853.863	-6990.857	-14505.946
2015-10-30 11:59:30	16854.836	-6988.324	-14503.203
2015-10-31 11:59:30	16853.454	-6990.611	-14507.41
2015-11-01 11:59:30	16856.62	-6995.511	-14504.528
2015-11-02 11:59:30	16856.623	-6993.012	-14508.804
2015-11-03 11:59:30	16855.913	-6991.594	-14513.809
2015-11-04 11:59:30	16859.499	-6986.331	-14509.708
2015-11-05 11:59:30	16852.516	-6989.695	-14508.255
2015-11-06 11:59:30	16854.436	-6987.002	-14505.385
2015-11-07 11:59:30	16843.288	-6989.519	-14514.004
2015-11-08 11:59:30	16840.252	-6989.005	-14507.72
2015-11-09 11:59:30	16856.341	-6981.596	-14509.262
2015-11-10 11:59:30	16854.784	-6983.598	-14509.844
2015-11-11 11:59:30	16848.726	-6986.718	-14509.33
2015-11-12 11:59:30	16851.324	-6991.854	-14508.392
2015-11-13 11:59:30	16857.833	-6984.235	-14509.478
2015-11-14 11:59:30	16851.534	-6992.642	-14512.048
2015-11-15 11:59:30	16849.081	-6992.019	-14511.325
2015-11-16 11:59:30	16850.786	-6985.304	-14513.852
2015-11-17 11:59:30	16851.015	-6991.701	-14511.721
2015-11-18 11:59:30	16850.844	-6993.783	-14511.519
2015-11-19 11:59:30	16851.764	-6989.353	-14513.908
2015-11-20 11:59:30	16848.658	-6988.918	-14513.391
2015-11-21 11:59:30	16846.327	-6987.245	-14511.125
2015-11-22 11:59:30	16850.638	-6988.984	-14513.663
2015-11-23 11:59:30	16847.532	-6990.589	-14511.644
2015-11-24 11:59:30	16851.759	-6987.488	-14518.436
2015-11-25 11:59:30	16842.12	-6988.404	-14513.822
2015-11-26 11:59:30	16851.877	-6991.427	-14516.443
2015-11-27 11:59:30	16852.142	-6993.392	-14518.987
2015-11-28 11:59:30	16849.045	-6986.535	-14517.31
2015-11-29 11:59:30	16846.256	-6988.584	-14517.22
2015-11-30 11:59:30	16852.855	-6989.01	-14520.091
2015-12-01 11:59:30	16842.01	-6987.703	-14522.786
2015-12-02 11:59:30	16840.016	-6987.357	-14521.053
2015-12-03 11:59:30	16843.41	-6984.379	-14518.251
2015-12-04 11:59:30	16841.388	-6990.605	-14515.552
2015-12-05 11:59:30	16844.431	-6988.032	-14523.683
2015-12-06 11:59:30	16841.508	-6986.812	-14517.683
2015-12-07 11:59:30	16844.35	-6988.034	-14520.354
2015-12-08 11:59:30	16845.348	-6990.486	-14520.181
2015-12-09 11:59:30	16845.366	-6986.508	-14520.221
2015-12-10 11:59:30	16841.503	-6987.533	-14526.49
2015-12-11 11:59:30	16841.543	-6989.213	-14522.006
2015-12-12 11:59:30	16842.535	-6986.045	-14521.647
2015-12-13 11:59:30	16841.484	-6989.246	-14520.988
2015-12-14 11:59:30	16839.938	-6984.413	-14523.097
2015-12-15 11:59:30	16844.444	-6989.729	-14525.545
2015-12-16 11:59:30	16834.058	-6991.612	-14523.384
2015-12-17 11:59:30	16843.966	-6990.348	-14524.466
2015-12-18 11:59:30	16846.129	-6985.874	-14525.19
2015-12-19 11:59:30	16841.581	-6983.218	-14522.976
2015-12-20 11:59:30	16845.048	-6989.162	-14538.394
2015-12-21 11:59:30	16851.748	-6986.819	-14529.745
2015-12-22 11:59:30	16843.891	-6987.596	-14527.696
2015-12-23 11:59:30	16834.474	-6988.106	-14525.244
2015-12-24 11:59:30	16839.489	-6985.148	-14531.295
2015-12-25 11:59:30	16844.932	-6985.113	-14524.625
2015-12-26 11:59:30	16838.789	-6988.525	-14524.254
2015-12-27 11:59:30	16842.791	-6984.718	-14528.849
2015-12-28 11:59:30	16838.973	-6988.891	-14527.068
2015-12-29 11:59:30	16835.589	-6990.065	-14530.938
2015-12-30 11:59:30	16842.732	-6987.368	-14527.531
2015-12-31 11:59:30	16837.433	-6988.517	-14538.253
2016-01-01 11:59:30	16836.144	-6991.404	-14534.8
2016-01-02 11:59:30	16843.225	-6983.262	-14530.425
2016-01-03 11:59:30	16832.573	-6987.408	-14530.522
2016-01-04 11:59:30	16834.273	-6986.782	-14531.216
2016-01-05 11:59:30	16844.621	-6990.596	-14530.462
2016-01-06 11:59:30	16834.282	-6989.518	-14533.914
2016-01-07 11:59:30	16831.647	-6989.795	-14532.614
2016-01-08 11:59:30	16834.241	-6991.013	-14532.749
2016-01-09 11:59:30	16829.865	-6990.834	-14532.36
2016-01-10 11:59:30	16835.031	-6990.536	-14533.638
2016-01-11 11:59:30	16834.09	-6989.649	-14537.004
2016-01-12 11:59:30	16835.081	-6991.265	-14534.159
2016-01-13 11:59:30	16836.311	-6988.392	-14533.347
2016-01-14 11:59:30	16828.952	-6986.889	-14536.011
2016-01-15 11:59:30	16841.589	-6983.504	-14533.433
2016-01-16 11:59:30	16835.174	-6989.681	-14534.605
2016-01-17 11:59:30	16834.449	-6984.621	-14539.043
2016-01-18 11:59:30	16831.161	-6985.557	-14536.292
2016-01-19 11:59:30	16834.279	-6985.88	-14537.754
2016-01-20 11:59:30	16834.566	-6981.77	-14541.813
2016-01-21 11:59:30	16840.507	-6989.06	-14533.876
2016-01-22 11:59:30	16828.334	-6987.602	-14538.642
2016-01-23 11:59:30	16833.855	-6985.632	-14535.196
2016-01-24 11:59:30	16825.527	-6987.123	-14533.976
2016-01-25 11:59:30	16833.091	-6983.713	-14533.758
2016-01-26 11:59:30	99999.0	99999.0	99999.0
2016-01-27 11:59:30	16832.02	-6986.218	-14532.202
2016-01-28 11:59:30	16830.58	-6990.559	-14534.904
2016-01-29 11:59:30	16829.443	-6988.752	-14536.105
2016-01-30 11:59:30	16832.791	-6990.378	-14535.094
2016-01-31 11:59:30	16833.941	-6990.394	-14535.455
2016-02-01 11:59:30	16831.423	-6991.037	-14540.408
2016-02-02 11:59:30	16828.801	-6986.498	-14537.935
2016-02-03 11:59:30	16831.095	-6993.041	-14540.289
2016-02-04 11:59:30	16826.16	-6988.519	-14539.274
2016-02-05 11:59:30	16827.546	-6990.482	-14540.961
2016-02-06 11:59:30	16825.957	-6986.525	-14543.398
2016-02-07 11:59:30	16826.867	-6993.076	-14540.886
2016-02-08 11:59:30	16826.81	-6991.441	-14544.261
2016-02-09 11:59:30	16827.643	-6991.745	-14538.734
2016-02-10 11:59:30	16824.283	-6981.681	-14540.211
2016-02-11 11:59:30	16829.813	-6991.813	-14541.446
2016-02-12 11:59:30	16827.112	-6984.746	-14540.025
2016-02-13 11:59:30	16830.325	-6986.522	-14537.537
2016-02-14 11:59:30	16830.244	-6985.762	-14540.935
2016-02-15 11:59:30	16831.644	-6986.698	-14538.849
2016-02-16 11:59:30	16828.956	-6986.22	-14543.611
2016-02-17 11:59:30	16819.554	-6986.304	-14543.631
2016-02-18 11:59:30	16823.073	-6983.632	-14545.496
2016-02-19 11:59:30	16819.074	-6985.009	-14544.537
2016-02-20 11:59:30	16824.0	-6988.941	-14544.235
2016-02-21 11:59:30	99999.0	99999.0	99999.0
2016-02-22 11:59:30	99999.0	99999.0	99999.0
2016-02-23 11:59:30	16822.718	-6985.675	-14539.58
2016-02-24 11:59:30	16821.378	-6982.874	-14539.142
2016-02-25 11:59:30	16822.319	-6987.175	-14543.907
2016-02-26 11:59:30	16822.657	-6989.446	-14542.914
2016-02-27 11:59:30	16823.956	-6985.662	-14539.323
2016-02-28 11:59:30	16819.538	-6987.987	-14541.909
2016-02-29 11:59:30	16821.325	-6986.914	-14543.035
2016-03-01 11:59:30	16827.104	-6987.984	-14545.986
2016-03-02 11:59:30	16822.135	-6983.829	-14542.479
2016-03-03 11:59:30	16819.516	-6986.301	-14545.251
2016-03-04 11:59:30	16820.056	-6985.677	-14544.159
2016-03-05 11:59:30	16821.593	-6985.804	-14541.933
2016-03-06 11:59:30	16812.808	-6980.882	-14549.636
2016-03-07 11:59:30	16814.033	-6984.226	-14546.365
2016-03-08 11:59:30	16814.656	-6983.73	-14546.801
2016-03-09 11:59:30	16820.332	-6989.961	-14546.575
2016-03-10 11:59:30	16823.397	-6986.153	-14542.407
2016-03-11 11:59:30	16820.922	-6987.054	-14547.896
2016-03-12 11:59:30	16815.554	-6988.856	-14545.696
2016-03-13 11:59:30	16818.656	-6990.485	-14547.892
2016-03-14 11:59:30	16817.229	-6988.603	-14547.926
2016-03-15 11:59:30	16812.307	-6990.117	-14550.068
2016-03-16 11:59:30	16809.028	-6986.453	-14548.331
2016-03-17 11:59:30	16811.941	-6983.313	-14553.545
2016-03-18 11:59:30	16808.699	-6983.965	-14548.177
2016-03-19 11:59:30	16812.649	-6976.776	-14551.988
2016-03-20 11:59:30	16807.96	-6987.572	-14543.192
2016-03-21 11:59:30	16817.028	-6988.583	-14548.229
2016-03-22 11:59:30	16815.517	-6993.244	-14549.021
2016-03-23 11:59:30	16814.764	-6992.372	-14549.692
2016-03-24 11:59:30	16813.547	-6989.706	-14548.453
2016-03-25 11:59:30	16811.176	-6988.206	-14550.736
2016-03-26 11:59:30	16809.903	-6985.368	-14547.273
2016-03-27 11:59:30	16806.584	-6988.302	-14549.73
2016-03-28 11:59:30	16812.33	-6986.658	-14550.222
2016-03-29 11:59:30	16803.843	-6990.127	-14550.969
2016-03-30 11:59:30	16808.536	-6987.947	-14550.167
2016-03-31 11:59:30	16809.78	-6985.509	-14550.381
2016-04-01 11:59:30	16811.235	-6988.614	-14555.103
2016-04-02 11:59:30	16803.413	-6987.551	-14553.873
2016-04-03 11:59:30	16808.579	-6984.693	-14555.397
2016-04-04 11:59:30	16804.912	-6986.756	-14553.486
2016-04-05 11:59:30	16807.914	-6985.349	-14553.564
2016-04-06 11:59:30	16806.469	-6986.131	-14556.717
2016-04-07 11:59:30	16804.094	-6987.693	-14552.922
2016-04-08 11:59:30	16807.83	-6987.894	-14552.637
2016-04-09 11:59:30	16806.335	-6983.852	-14552.408
2016-04-10 11:59:30	16808.598	-6982.934	-14552.352
2016-04-11 11:59:30	16802.72	-6983.676	-14551.421
2016-04-12 11:59:30	16801.686	-6986.792	-14556.74
2016-04-13 11:59:30	16802.129	-6982.668	-14555.295
2016-04-14 11:59:30	16798.091	-6983.206	-14559.928
2016-04-15 11:59:30	16803.84	-6981.443	-14555.852
2016-04-16 11:59:30	16801.402	-6983.92	-14556.711
2016-04-17 11:59:30	16811.251	-6987.084	-14558.088
2016-04-18 11:59:30	16796.048	-6984.92	-14551.498
2016-04-19 11:59:30	16800.169	-6987.329	-14553.775
2016-04-20 11:59:30	16803.597	-6985.303	-14557.706
2016-04-21 11:59:30	16803.696	-6986.02	-14558.347
2016-04-22 11:59:30	16802.285	-6981.94	-14559.974
2016-04-23 11:59:30	16803.78	-6985.312	-14559.75
2016-04-24 11:59:30	16804.883	-6980.954	-14561.374
2016-04-25 11:59:30	16801.348	-6984.151	-14561.706
2016-04-26 11:59:30	16797.257	-6985.545	-14557.422
2016-04-27 11:59:30	16799.698	-6985.232	-14561.132
2016-04-28 11:59:30	16798.217	-6984.743	-14556.661
2016-04-29 11:59:30	16797.557	-6984.897	-14558.225
2016-04-30 11:59:30	16796.396	-6982.51	-14561.123
2016-05-01 11:59:30	16794.094	-6983.883	-14560.15
2016-05-02 11:59:30	16790.737	-6986.414	-14559.909
2016-05-03 11:59:30	16798.298	-6979.39	-14558.501
2016-05-04 11:59:30	16799.545	-6984.286	-14557.39
2016-05-05 11:59:30	16799.726	-6984.181	-14563.284
2016-05-06 11:59:30	16798.375	-6984.279	-14563.912
2016-05-07 11:59:30	16793.748	-6983.515	-14562.683
2016-05-08 11:59:30	16786.903	-6984.505	-14559.27
2016-05-09 11:59:30	16792.284	-6986.941	-14562.703
2016-05-10 11:59:30	16792.221	-6983.856	-14560.436
2016-05-11 11:59:30	16792.858	-6982.799	-14563.368
2016-05-12 11:59:30	16793.597	-6982.664	-14563.761
2016-05-13 11:59:30	16797.043	-6984.695	-14564.006
2016-05-14 11:59:30	16794.317	-6983.457	-14562.698
2016-05-15 11:59:30	16793.242	-6981.233	-14564.589
2016-05-16 11:59:30	16794.495	-6980.456	-14567.438
2016-05-17 11:59:30	16787.257	-6983.911	-14566.021
2016-05-18 11:59:30	16792.199	-6984.528	-14564.821
2016-05-19 11:59:30	16792.888	-6983.077	-14567.035
2016-05-20 11:59:30	16790.934	-6984.676	-14565.177
2016-05-21 11:59:30	16793.931	-6980.67	-14565.629
2016-05-22 11:59:30	16792.157	-6982.845	-14570.738
2016-05-23 11:59:30	16792.127	-6983.22	-14566.731
2016-05-24 11:59:30	16791.255	-6982.816	-14563.995
2016-05-25 11:59:30	16789.891	-6980.393	-14568.18
2016-05-26 11:59:30	16793.402	-6987.092	-14564.438
2016-05-27 11:59:30	16790.422	-6985.292	-14568.23
2016-05-28 11:59:30	16790.853	-6985.361	-14569.412
2016-05-29 11:59:30	16789.509	-6982.278	-14569.285
2016-05-30 11:59:30	16788.326	-6979.871	-14567.847
2016-05-31 11:59:30	16790.021	-6982.067	-14567.66
2016-06-01 11:59:30	16790.564	-6982.807	-14567.883
2016-06-02 11:59:30	16787.902	-6983.733	-14569.483
2016-06-03 11:59:30	16787.86	-6982.162	-14569.143
2016-06-04 11:59:30	16787.939	-6982.172	-14569.923
2016-06-05 11:59:30	16786.484	-6981.677	-14570.736
2016-06-06 11:59:30	16787.743	-6982.456	-14568.864
2016-06-07 11:59:30	16786.077	-6981.696	-14566.574
2016-06-08 11:59:30	16788.439	-6981.407	-14571.2
2016-06-09 11:59:30	16787.019	-6979.746	-14571.132
2016-06-10 11:59:30	16788.576	-6981.075	-14570.206
2016-06-11 11:59:30	16789.41	-6979.392	-14571.682
2016-06-12 11:59:30	16789.56	-6981.511	-14571.494
2016-06-13 11:59:30	16784.138	-6979.133	-14573.259
2016-06-14 11:59:30	16782.081	-6982.386	-14575.621
2016-06-15 11:59:30	16786.81	-6979.244	-14574.403
2016-06-16 11:59:30	16782.949	-6980.945	-14574.254
2016-06-17 11:59:30	16785.646	-6984.4	-14572.887
2016-06-18 11:59:30	16784.401	-6977.322	-14570.72
2016-06-19 11:59:30	16784.804	-6981.895	-14573.857
2016-06-20 11:59:30	16782.279	-6983.311	-14574.271
2016-06-21 11:59:30	16785.316	-6982.933	-14574.99
2016-06-22 11:59:30	16787.238	-6982.445	-14575.204
2016-06-23 11:59:30	16785.29	-6982.9	-14574.915
2016-06-24 11:59:30	16783.942	-6984.173	-14577.571
2016-06-25 11:59:30	16784.962	-6983.302	-14576.159
2016-06-26 11:59:30	16778.625	-6980.211	-14577.084
2016-06-27 11:59:30	16781.49	-6980.817	-14577.668
2016-06-28 11:59:30	16783.243	-6980.578	-14578.113
2016-06-29 11:59:30	16782.879	-6984.081	-14576.608
2016-06-30 11:59:30	16783.908	-6978.824	-14577.156
2016-07-01 11:59:30	16782.632	-6982.134	-14580.169
2016-07-02 11:59:30	16785.543	-6981.366	-14580.061
2016-07-03 11:59:30	16781.592	-6981.679	-14580.357
2016-07-04 11:59:30	16778.997	-6982.169	-14580.229
2016-07-05 11:59:30	16780.421	-6981.783	-14580.442
2016-07-06 11:59:30	16777.955	-6979.823	-14580.599
2016-07-07 11:59:30	16781.456	-6983.41	-14581.559
2016-07-08 11:59:30	16783.303	-6981.483	-14579.578
2016-07-09 11:59:30	16778.967	-6977.83	-14582.477
2016-07-10 11:59:30	16777.076	-6981.526	-14582.05
2016-07-11 11:59:30	16778.489	-6986.027	-14582.976
2016-07-12 11:59:30	16780.163	-6983.957	-14580.958
2016-07-13 11:59:30	16775.794	-6979.264	-14582.351
2016-07-14 11:59:30	16782.011	-6980.973	-14582.629
2016-07-15 11:59:30	16777.716	-6982.076	-14579.965
2016-07-16 11:59:30	16778.385	-6981.282	-14581.046
2016-07-17 11:59:30	16778.452	-6982.036	-14582.159
2016-07-18 11:59:30	16776.541	-6981.677	-14583.847
2016-07-19 11:59:30	16778.712	-6982.562	-14582.616
2016-07-20 11:59:30	16783.751	-6979.011	-14585.487
2016-07-21 11:59:30	16776.797	-6981.389	-14583.083
